gu,dong,name,pyung,years,price,household,hospital,elementary,middle,high,department,bigmart,market,park,edu,subway,sub_dist
종로구,신교동,신현(102동),37,23,102000,0,0,0,0,0,0,0,0,0,2,14,976.77
종로구,신문로1가,신문로맨션,25,44,69833.33333,0,0,0,0,0,0,1,0,0,0,14,456.83
종로구,신문로1가,신문로맨션,28,44,88000,0,0,0,0,0,0,1,0,0,0,14,456.83
종로구,신문로2가,디팰리스,36,5,286250,0,1,0,0,0,0,0,0,1,0,14,537
종로구,신문로2가,디팰리스,45,5,408000,0,1,0,0,0,0,0,0,1,0,14,537
종로구,신영동,대아파크빌,26,27,65500,0,0,1,0,0,0,0,0,0,9,14,2225.16
종로구,연건동,이화에수풀,5,11,18133.33333,0,3,0,0,0,0,0,0,0,0,14,502.29
종로구,연건동,이화에수풀,6,11,21000,0,3,0,0,0,0,0,0,0,0,14,502.29
종로구,연지동,아르젠종로,5,10,17000,0,0,0,0,0,0,0,0,0,0,14,378.45
종로구,연지동,아르젠종로,14,10,38000,0,0,0,0,0,0,0,0,0,0,14,378.45
종로구,익선동,운현신화타워,15,27,64500,0,0,0,0,0,0,0,0,0,0,14,302.93
종로구,익선동,운현신화타워,23,27,55000,0,0,0,0,0,0,0,0,0,0,14,302.93
종로구,익선동,운현신화타워,24,27,70000,0,0,0,0,0,0,0,0,0,0,14,302.93
종로구,익선동,운현신화타워,26,27,83000,0,0,0,0,0,0,0,0,0,0,14,302.93
종로구,익선동,운현신화타워,29,27,83000,0,0,0,0,0,0,0,0,0,0,14,302.93
종로구,익선동,현대뜨레비앙,9,22,31500,0,0,0,0,0,0,0,0,0,0,14,286.95
종로구,익선동,현대뜨레비앙,11,22,29800,0,0,0,0,0,0,0,0,0,0,14,286.95
종로구,익선동,현대뜨레비앙,12,22,42000,0,0,0,0,0,0,0,0,0,0,14,286.95
종로구,익선동,현대뜨레비앙,13,22,39700,0,0,0,0,0,0,0,0,0,0,14,286.95
종로구,익선동,현대뜨레비앙,14,22,40141.66667,0,0,0,0,0,0,0,0,0,0,14,286.95
종로구,익선동,현대뜨레비앙,15,22,42209.09091,0,0,0,0,0,0,0,0,0,0,14,286.95
종로구,인의동,효성쥬얼리시티,26,19,81000,0,0,0,0,0,0,0,0,0,0,14,287.07
종로구,인의동,효성쥬얼리시티,28,19,94000,0,0,0,0,0,0,0,0,0,0,14,287.07
종로구,인의동,효성쥬얼리시티,30,19,85000,0,0,0,0,0,0,0,0,0,0,14,287.07
종로구,인의동,효성쥬얼리시티,32,19,115000,0,0,0,0,0,0,0,0,0,0,14,287.07
종로구,창신동,MID그린(1동),18,23,44300,0,0,2,0,1,0,0,1,0,2,14,507.97
종로구,창신동,MID그린(2동),17,23,45000,0,0,2,0,1,0,0,1,0,2,14,507.97
종로구,창신동,MID그린(3동),18,23,43000,0,0,2,0,1,0,0,1,0,2,14,507.97
종로구,창신동,MID그린(4동),18,23,39800,0,0,2,0,1,0,0,1,0,2,14,507.97
종로구,창신동,MID그린(8동),18,23,40000,0,0,2,0,1,0,0,1,0,2,14,507.97
종로구,창신동,그린,14,23,23000,0,0,2,0,1,0,0,1,0,2,14,507.97
종로구,창신동,덕산,18,26,34100,0,0,2,0,1,0,0,1,0,2,14,331.16
종로구,창신동,동대문,9,59,37320,0,0,2,0,1,0,0,1,0,2,14,34.41
종로구,창신동,동대문맨션,22,52,34000,0,0,2,0,1,0,0,1,0,2,14,79.6
종로구,창신동,동대문맨션,37,52,56500,0,0,2,0,1,0,0,1,0,2,14,79.6
종로구,창신동,두산,18,26,80642.85714,0,0,2,0,1,0,0,1,0,2,14,224.27
종로구,창신동,두산,26,26,102337.5,0,0,2,0,1,0,0,1,0,2,14,224.27
종로구,창신동,브라운스톤창신,26,19,80325,0,0,2,0,1,0,0,1,0,2,14,254.38
종로구,창신동,유성,18,29,44700,0,0,2,0,1,0,0,1,0,2,14,432.11
종로구,창신동,창신쌍용1,17,33,62837.5,0,0,2,0,1,0,0,1,0,2,14,143.54
종로구,창신동,창신쌍용1,24,33,72072.72727,0,0,2,0,1,0,0,1,0,2,14,143.54
종로구,창신동,창신쌍용2,17,32,57380,0,0,2,0,1,0,0,1,0,2,14,313.14
종로구,창신동,창신쌍용2,20,32,59926.08696,0,0,2,0,1,0,0,1,0,2,14,313.14
종로구,창신동,창신쌍용2,24,32,68225,0,0,2,0,1,0,0,1,0,2,14,313.14
종로구,창신동,창신쌍용2,32,32,81850,0,0,2,0,1,0,0,1,0,2,14,313.14
종로구,창신동,창신쌍용2,35,32,80070,0,0,2,0,1,0,0,1,0,2,14,313.14
종로구,창신동,창신이수,37,22,102500,0,0,2,0,1,0,0,1,0,2,14,202.41
종로구,청운동,청운현대,31,25,113000,0,0,1,1,2,0,0,0,0,0,14,1286.95
종로구,충신동,CS타워,7,14,15791.66667,0,0,0,0,0,0,0,0,0,0,14,506.69
종로구,충신동,힐스테이트창경궁,23,3,96000,0,0,0,0,0,0,0,0,0,0,14,547.61
종로구,통인동,효자,19,26,22500,0,0,0,0,0,0,0,0,0,2,14,717.77
종로구,평동,경희궁자이(3단지),18,8,160360.9153,0,2,0,0,0,0,0,0,0,0,14,359.03
종로구,평동,경희궁자이(3단지),23,8,183833.3334,0,2,0,0,0,0,0,0,0,0,14,359.03
종로구,평동,경희궁자이(3단지),24,8,185000,0,2,0,0,0,0,0,0,0,0,14,359.03
종로구,평동,경희궁자이(3단지),26,8,197783.2367,0,2,0,0,0,0,0,0,0,0,14,359.03
종로구,평동,경희궁자이(3단지),35,8,280000,0,2,0,0,0,0,0,0,0,0,14,359.03
종로구,평창동,갑을아파트,9,28,18562.5,0,1,0,0,1,0,0,0,0,17,14,2474.72
종로구,평창동,갑을아파트,10,28,19475,0,1,0,0,1,0,0,0,0,17,14,2474.72
종로구,평창동,갑을아파트,16,28,31900,0,1,0,0,1,0,0,0,0,17,14,2474.72
종로구,평창동,갑을아파트,20,28,32500,0,1,0,0,1,0,0,0,0,17,14,2474.72
종로구,평창동,노블레스빌,51,23,130000,0,1,0,0,1,0,0,0,0,17,14,3087.63
종로구,평창동,롯데낙천대,25,24,87000,0,1,0,0,1,0,0,0,0,17,14,2887.39
종로구,평창동,롯데낙천대,28,24,92000,0,1,0,0,1,0,0,0,0,17,14,2887.39
종로구,평창동,롯데낙천대,33,24,118000,0,1,0,0,1,0,0,0,0,17,14,2887.39
종로구,평창동,롯데낙천대,40,24,113000,0,1,0,0,1,0,0,0,0,17,14,2887.39
종로구,평창동,롯데캐슬로잔,58,16,135000,0,1,0,0,1,0,0,0,0,17,14,2727.59
종로구,평창동,롯데캐슬로잔,61,16,215000,0,1,0,0,1,0,0,0,0,17,14,2727.59
종로구,평창동,롯데캐슬로잔,66,16,226000,0,1,0,0,1,0,0,0,0,17,14,2727.59
종로구,평창동,롯데캐슬로잔,68,16,225000,0,1,0,0,1,0,0,0,0,17,14,2727.59
종로구,평창동,롯데캐슬로잔,72,16,227000,0,1,0,0,1,0,0,0,0,17,14,2727.59
종로구,평창동,르트랑시망,42,17,95000,0,1,0,0,1,0,0,0,0,17,14,2950.99
종로구,평창동,밀레니엄,25,8,70000,0,1,0,0,1,0,0,0,0,17,14,2876.88
종로구,평창동,벽산블루밍평창힐스,46,21,158000,0,1,0,0,1,0,0,0,0,17,14,3070.48
종로구,평창동,벽산블루밍평창힐스,47,21,148000,0,1,0,0,1,0,0,0,0,17,14,3070.48
종로구,평창동,벽산블루밍평창힐스,57,21,163000,0,1,0,0,1,0,0,0,0,17,14,3070.48
종로구,평창동,삼성,18,27,70333.33333,0,1,0,0,1,0,0,0,0,17,14,2608.63
종로구,평창동,삼성,26,27,80000,0,1,0,0,1,0,0,0,0,17,14,2608.63
종로구,평창동,엘리시아,62,16,109000,0,1,0,0,1,0,0,0,0,17,14,2860.05
종로구,평창동,엘리시아,71,16,114000,0,1,0,0,1,0,0,0,0,17,14,2860.05
종로구,평창동,일성빌라트,18,29,61650,0,1,0,0,1,0,0,0,0,17,14,3148.12
종로구,평창동,일성빌라트,26,29,69033.33333,0,1,0,0,1,0,0,0,0,17,14,3148.12
종로구,평창동,크래스빌,53,22,102000,0,1,0,0,1,0,0,0,0,17,14,3018.93
종로구,평창동,크래스빌,59,22,103000,0,1,0,0,1,0,0,0,0,17,14,3018.93
종로구,필운동,두레엘리시안,18,18,89000,0,0,1,1,1,0,0,0,0,7,14,3018.93
종로구,필운동,두레엘리시안,26,18,90000,0,0,1,1,1,0,0,0,0,7,14,3018.93
종로구,필운동,신동아블루아광화문의꿈,33,18,143000,0,0,1,1,1,0,0,0,0,7,14,313.82
종로구,행촌동,대성아파트,6,54,16500,0,0,0,1,1,0,0,0,0,2,14,855.37
종로구,행촌동,대성아파트,9,54,26500,0,0,0,1,1,0,0,0,0,2,14,855.37
종로구,행촌동,대성아파트,29,54,30000,0,0,0,1,1,0,0,0,0,2,14,855.37
종로구,혜화동,혜화훼미리,19,21,62500,0,0,1,2,2,0,0,0,0,4,14,454.24
종로구,홍파동,경희궁자이(2단지),18,8,163455.5555,1,0,0,0,0,0,0,0,0,5,14,607.24
종로구,홍파동,경희궁자이(2단지),24,8,177250,1,0,0,0,0,0,0,0,0,5,14,607.24
종로구,홍파동,경희궁자이(2단지),26,8,200431.4827,1,0,0,0,0,0,0,0,0,5,14,607.24
종로구,홍파동,경희궁자이(2단지),31,8,258833.3333,1,0,0,0,0,0,0,0,0,5,14,607.24
종로구,홍파동,경희궁자이(2단지),35,8,282666.6667,1,0,0,0,0,0,0,0,0,5,14,607.24
종로구,홍파동,경희궁자이(2단지),42,8,317500,1,0,0,0,0,0,0,0,0,5,14,607.24
종로구,효제동,이지마루종로,6,4,30000,0,0,1,0,0,0,0,0,0,0,14,358.02
종로구,효제동,이지마루종로,8,4,48500,0,0,1,0,0,0,0,0,0,0,14,358.02
종로구,효제동,포레스트힐시티,4,8,14100,0,0,1,0,0,0,0,0,0,0,14,365.74
종로구,효제동,포레스트힐시티,5,8,17150,0,0,1,0,0,0,0,0,0,0,14,365.74
종로구,효제동,포레스트힐시티,6,8,17666.66667,0,0,1,0,0,0,0,0,0,0,14,365.74
중구,남대문로5가,남산트라팰리스,43,15,248000,0,0,0,0,0,0,0,0,0,0,26,315.02
중구,남창동,경서,11,55,26875,0,0,0,0,0,0,0,1,0,0,26,198.08
중구,남창동,경서,17,55,39000,0,0,0,0,0,0,0,1,0,0,26,198.08
중구,만리동1가,LIG서울역리가,26,13,136663.3333,0,0,0,0,1,0,0,0,0,0,26,384.89
중구,만리동1가,서울역디오빌,22,20,90000,0,0,0,0,1,0,0,0,0,0,26,298.35
중구,만리동2가,서울역센트럴자이,18,8,139672.9167,1,0,1,1,1,0,1,0,1,0,26,493.64
중구,만리동2가,서울역센트럴자이,22,8,146815.2083,1,0,1,1,1,0,1,0,1,0,26,493.64
중구,만리동2가,서울역센트럴자이,26,8,163483.0909,1,0,1,1,1,0,1,0,1,0,26,493.64
중구,만리동2가,서울역센트럴자이,27,8,185000,1,0,1,1,1,0,1,0,1,0,26,493.64
중구,만리동2가,서울역한라비발디센트럴,26,7,144861.1111,0,0,1,1,1,0,1,0,1,0,26,421.97
중구,묵정동,묵정,16,44,50675,0,0,0,0,0,0,0,0,0,2,26,531.39
중구,묵정동,충무,16,43,48833.33333,0,0,0,0,0,0,0,0,0,2,26,473.86
중구,묵정동,힐스테이트남산,9,1,55000,0,0,0,0,0,0,0,0,0,2,26,454.39
중구,묵정동,힐스테이트남산,12,1,74068,0,0,0,0,0,0,0,0,0,2,26,454.39
중구,묵정동,힐스테이트남산,13,1,80995,0,0,0,0,0,0,0,0,0,2,26,454.39
중구,묵정동,힐스테이트남산,14,1,78983.33333,0,0,0,0,0,0,0,0,0,2,26,454.39
중구,산림동,대림상가,25,53,60000,0,0,0,0,0,0,0,0,0,0,26,204.46
중구,순화동,덕수궁롯데캐슬,10,9,57500,0,0,0,0,1,0,0,0,0,0,26,402.66
중구,순화동,덕수궁롯데캐슬,17,9,92791.66667,0,0,0,0,1,0,0,0,0,0,26,402.66
중구,순화동,덕수궁롯데캐슬,21,9,129937.5,0,0,0,0,1,0,0,0,0,0,26,402.66
중구,순화동,덕수궁롯데캐슬,25,9,157416.6667,0,0,0,0,1,0,0,0,0,0,26,402.66
중구,순화동,바비엥3,14,19,47000,0,0,0,0,1,0,0,0,0,0,26,394.26
중구,순화동,바비엥3,20,19,56500,0,0,0,0,1,0,0,0,0,0,26,394.26
중구,순화동,바비엥3,21,19,60750,0,0,0,0,1,0,0,0,0,0,26,394.26
중구,순화동,순화동더샵,17,18,61000,0,0,0,0,1,0,0,0,0,0,26,340.3
중구,순화동,순화동더샵,18,18,67000,0,0,0,0,1,0,0,0,0,0,26,340.3
중구,순화동,순화동더샵,19,18,74000,0,0,0,0,1,0,0,0,0,0,26,340.3
중구,순화동,순화동더샵,26,18,96833.33333,0,0,0,0,1,0,0,0,0,0,26,340.3
중구,신당동,남산정은스카이,43,20,117250,0,3,6,4,5,0,2,1,0,38,26,122.84
중구,신당동,남산타운,18,23,100644.8,2,3,6,4,5,0,2,1,0,38,26,159.3
중구,신당동,남산타운,26,23,122820.8791,2,3,6,4,5,0,2,1,0,38,26,159.3
중구,신당동,남산타운,35,23,144979.1667,2,3,6,4,5,0,2,1,0,38,26,159.3
중구,신당동,노블레스2,22,23,100000,0,3,6,4,5,0,2,1,0,38,26,240.55
중구,신당동,노블레스2,26,23,70000,0,3,6,4,5,0,2,1,0,38,26,240.55
중구,신당동,다오아트빌,16,25,31912.5,0,3,6,4,5,0,2,1,0,38,26,348.25
중구,신당동,도현블랑빌,26,24,63000,0,3,6,4,5,0,2,1,0,38,26,104.03
중구,신당동,도현블랑빌,28,24,111000,0,3,6,4,5,0,2,1,0,38,26,104.03
중구,신당동,동산,17,24,25000,0,3,6,4,5,0,2,1,0,38,26,367.29
중구,신당동,란스미어,25,22,72000,0,3,6,4,5,0,2,1,0,38,26,176.69
중구,신당동,래미안하이베르,18,14,107873.1481,0,3,6,4,5,0,2,1,0,38,26,535
중구,신당동,래미안하이베르,26,14,121205.303,0,3,6,4,5,0,2,1,0,38,26,535
중구,신당동,래미안하이베르,35,14,139625,0,3,6,4,5,0,2,1,0,38,26,535
중구,신당동,명경,18,23,35100,0,3,6,4,5,0,2,1,0,38,26,429.27
중구,신당동,삼성,18,26,94328.07018,0,3,6,4,5,0,2,1,0,38,26,440.21
중구,신당동,삼성,26,26,107677.7778,0,3,6,4,5,0,2,1,0,38,26,440.21
중구,신당동,삼성,35,26,124725,0,3,6,4,5,0,2,1,0,38,26,440.21
중구,신당동,삼성홈타운,16,21,62200,0,3,6,4,5,0,2,1,0,38,26,347.81
중구,신당동,삼성홈타운,22,21,65000,0,3,6,4,5,0,2,1,0,38,26,347.81
중구,신당동,삼성홈타운,25,21,101750,0,3,6,4,5,0,2,1,0,38,26,347.81
중구,신당동,삼성홈타운,32,21,119000,0,3,6,4,5,0,2,1,0,38,26,347.81
중구,신당동,성지,26,23,76000,0,3,6,4,5,0,2,1,0,38,26,183.06
중구,신당동,스위스빌라,12,24,17000,0,3,6,4,5,0,2,1,0,38,26,322.01
중구,신당동,신당KCC스위첸,14,6,85500,0,3,6,4,5,0,2,1,0,38,26,411.27
중구,신당동,신당KCC스위첸,18,6,104410,0,3,6,4,5,0,2,1,0,38,26,411.27
중구,신당동,신당KCC스위첸,22,6,110991.9048,0,3,6,4,5,0,2,1,0,38,26,411.27
중구,신당동,신당KCC스위첸,26,6,122000,0,3,6,4,5,0,2,1,0,38,26,411.27
중구,신당동,신당동파라다이스,18,25,67166.66667,0,3,6,4,5,0,2,1,0,38,26,352.05
중구,신당동,신당동파라다이스,26,25,88614.28572,0,3,6,4,5,0,2,1,0,38,26,352.05
중구,신당동,신당아르브,5,11,15091.66667,0,3,6,4,5,0,2,1,0,38,26,333.3
중구,신당동,신당역솔하임,4,9,17533.33333,0,3,6,4,5,0,2,1,0,38,26,137.99
중구,신당동,신당역솔하임,5,9,24000,0,3,6,4,5,0,2,1,0,38,26,137.99
중구,신당동,신당푸르지오,18,20,100333.3333,0,3,6,4,5,0,2,1,0,38,26,510.87
중구,신당동,신당푸르지오,26,20,115502.0834,0,3,6,4,5,0,2,1,0,38,26,510.87
중구,신당동,신당푸르지오,35,20,127375,0,3,6,4,5,0,2,1,0,38,26,510.87
중구,신당동,신당푸르지오,44,20,136000,0,3,6,4,5,0,2,1,0,38,26,510.87
중구,신당동,신신(1차),12,24,18450,0,3,6,4,5,0,2,1,0,38,26,347.54
중구,신당동,약수역더시티,6,4,26043.51852,0,3,6,4,5,0,2,1,0,38,26,128.41
중구,신당동,약수하이츠,17,26,91722.22222,1,3,6,4,5,0,2,1,0,38,26,347.86
중구,신당동,약수하이츠,20,26,106212.1212,1,3,6,4,5,0,2,1,0,38,26,347.86
중구,신당동,약수하이츠,26,26,126249.1228,1,3,6,4,5,0,2,1,0,38,26,347.86
중구,신당동,약수하이츠,35,26,137694.4444,1,3,6,4,5,0,2,1,0,38,26,347.86
중구,신당동,유정,9,24,11100,0,3,6,4,5,0,2,1,0,38,26,299.57
중구,신당동,인성아트빌,18,24,14000,0,3,6,4,5,0,2,1,0,38,26,355.27
중구,신당동,청구103동,12,25,28450,0,3,6,4,5,0,2,1,0,38,26,367.82
중구,신당동,청구e편한세상,18,14,122856.25,0,3,6,4,5,0,2,1,0,38,26,242.76
중구,신당동,청구e편한세상,26,14,148476.1457,0,3,6,4,5,0,2,1,0,38,26,242.76
중구,신당동,청구e편한세상,36,14,174541.6667,0,3,6,4,5,0,2,1,0,38,26,242.76
중구,신당동,청구e편한세상,45,14,165000,0,3,6,4,5,0,2,1,0,38,26,242.76
중구,신당동,청구드림,26,23,74500,0,3,6,4,5,0,2,1,0,38,26,163.23
중구,신당동,타워,23,23,73500,0,3,6,4,5,0,2,1,0,38,26,332.56
중구,신당동,타워,30,23,72000,0,3,6,4,5,0,2,1,0,38,26,332.56
중구,신당동,탑힐,17,23,99000,0,3,6,4,5,0,2,1,0,38,26,303.85
중구,신당동,태원팰리스,22,21,67500,0,3,6,4,5,0,2,1,0,38,26,348.42
중구,신당동,태원팰리스,25,21,75000,0,3,6,4,5,0,2,1,0,38,26,348.42
중구,신당동,토토타워(5차),18,24,17800,0,3,6,4,5,0,2,1,0,38,26,296.76
중구,신당동,푸른마을(B),18,24,25000,0,3,6,4,5,0,2,1,0,38,26,333.41
중구,신당동,프라임1,23,22,74500,0,3,6,4,5,0,2,1,0,38,26,132.95
중구,신당동,프라임1,25,22,68500,0,3,6,4,5,0,2,1,0,38,26,132.95
중구,신당동,프라임2,20,22,73300,0,3,6,4,5,0,2,1,0,38,26,132.95
중구,신당동,프라임2,25,22,67500,0,3,6,4,5,0,2,1,0,38,26,132.95
중구,신당동,하이,24,24,73000,0,3,6,4,5,0,2,1,0,38,26,108.15
중구,신당동,한진해모로,18,24,79130,0,3,6,4,5,0,2,1,0,38,26,292.02
중구,신당동,한진해모로,26,24,91000,0,3,6,4,5,0,2,1,0,38,26,292.02
중구,신당동,현대,20,32,82866.66667,0,3,6,4,5,0,2,1,0,38,26,616
중구,신당동,현대,24,32,86433.33333,0,3,6,4,5,0,2,1,0,38,26,616
중구,신당동,현대,25,32,87537.5,0,3,6,4,5,0,2,1,0,38,26,616
중구,신당동,현대,37,32,98666.66667,0,3,6,4,5,0,2,1,0,38,26,616
중구,신당동,현대,42,32,107000,0,3,6,4,5,0,2,1,0,38,26,616
중구,예장동,예장동삼익,17,26,62000,0,0,2,0,1,0,0,0,1,0,26,262.01
중구,예장동,예장동삼익,18,26,62000,0,0,2,0,1,0,0,0,1,0,26,262.01
중구,오장동,오렌지카운티을지로,4,5,18250,0,0,0,0,0,0,0,1,0,0,26,348.88
중구,오장동,오렌지카운티을지로,5,5,18000,0,0,0,0,0,0,0,1,0,0,26,348.88
중구,오장동,오장동오팰리오,9,4,46625,0,0,0,0,0,0,0,1,0,0,26,295
중구,오장동,오장동오팰리오,12,4,57000,0,0,0,0,0,0,0,1,0,0,26,295
중구,오장동,이지마루오장,4,7,13000,0,0,0,0,0,0,0,1,0,0,26,299.97
중구,오장동,이지마루오장,7,7,30000,0,0,0,0,0,0,0,1,0,0,26,299.97
중구,오장동,이지마루오장,13,7,43000,0,0,0,0,0,0,0,1,0,0,26,299.97
중구,을지로5가,삼성파크빌,26,19,78111.11111,0,0,0,0,0,0,0,0,1,0,26,376.71
중구,인현동2가,세운푸르지오헤리시티,7,2,37733.33334,0,0,0,1,0,0,0,0,0,0,26,256.23
중구,인현동2가,세운푸르지오헤리시티,9,2,44149.125,0,0,0,1,0,0,0,0,0,0,26,256.23
중구,인현동2가,세운푸르지오헤리시티,13,2,87000,0,0,0,1,0,0,0,0,0,0,26,256.23
중구,인현동2가,인현상가(신성아파트),12,57,31500,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가(신성아파트),13,57,30250,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가(신성아파트),15,57,35433.33333,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가(신성아파트),16,57,27000,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가(신성아파트),23,57,55700,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가(신성아파트),26,57,56500,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가/신성아파트,13,57,36050,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가/신성아파트,15,57,43000,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가/신성아파트,16,57,34000,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가/신성아파트,24,57,58000,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,인현동2가,인현상가/신성아파트,28,57,57000,0,0,0,1,0,0,0,0,0,0,26,280.96
중구,입정동,힐스테이트 세운 센트럴 1단지,8,2,32550,0,0,0,0,0,0,0,0,0,0,26,139.84
중구,입정동,힐스테이트 세운 센트럴 1단지,14,2,75171,0,0,0,0,0,0,0,0,0,0,26,139.84
중구,입정동,힐스테이트 세운 센트럴 1단지,15,2,90030,0,0,0,0,0,0,0,0,0,0,26,139.84
중구,입정동,힐스테이트 세운 센트럴 1단지,18,2,106206,0,0,0,0,0,0,0,0,0,0,26,139.84
중구,입정동,힐스테이트 세운 센트럴 2단지,13,2,66734.5,0,0,0,0,0,0,0,0,0,0,26,218.01
중구,입정동,힐스테이트 세운 센트럴 2단지,15,2,71713.08334,0,0,0,0,0,0,0,0,0,0,26,218.01
중구,입정동,힐스테이트세운센트럴1단지,8,2,44900,0,0,0,0,0,0,0,0,0,0,26,139.84
중구,입정동,힐스테이트세운센트럴1단지,13,2,74500,0,0,0,0,0,0,0,0,0,0,26,139.84
중구,입정동,힐스테이트세운센트럴1단지,14,2,81315,0,0,0,0,0,0,0,0,0,0,26,139.84
중구,입정동,힐스테이트세운센트럴1단지,15,2,87487.77778,0,0,0,0,0,0,0,0,0,0,26,139.84
중구,입정동,힐스테이트세운센트럴2단지,13,2,68672.66667,0,0,0,0,0,0,0,0,0,0,26,218.01
중구,입정동,힐스테이트세운센트럴2단지,14,2,79250,0,0,0,0,0,0,0,0,0,0,26,218.01
중구,입정동,힐스테이트세운센트럴2단지,15,2,92574.14286,0,0,0,0,0,0,0,0,0,0,26,218.01
중구,입정동,힐스테이트세운센트럴2단지,18,2,115118.25,0,0,0,0,0,0,0,0,0,0,26,218.01
중구,장충동1가,상지리츠빌장충동카일룸,74,17,590000,0,0,0,0,0,0,0,0,0,0,26,179.31
중구,장충동1가,장충동라임카운티,48,25,200000,0,0,0,0,0,0,0,0,0,0,26,142.59
중구,장충동1가,장충동라임카운티,52,25,260000,0,0,0,0,0,0,0,0,0,0,26,142.59
중구,장충동1가,장충동라임카운티,74,25,277666.6667,0,0,0,0,0,0,0,0,0,0,26,142.59
중구,장충동1가,장충레지던스,47,32,140000,0,0,0,0,0,0,0,0,0,0,26,153.93
중구,장충동1가,장충레지던스,94,32,228000,0,0,0,0,0,0,0,0,0,0,26,153.93
중구,장충동2가,장충,9,44,12166.66667,0,0,1,0,0,0,0,0,0,0,26,144.07
중구,장충동2가,장충,19,44,20525,0,0,1,0,0,0,0,0,0,0,26,144.07
중구,정동,삼정아트테라스정동,4,5,34500,0,0,1,1,1,0,0,0,0,0,26,336.38
중구,정동,삼정아트테라스정동,5,5,31600,0,0,1,1,1,0,0,0,0,0,26,336.38
중구,정동,삼정아트테라스정동,6,5,34312.5,0,0,1,1,1,0,0,0,0,0,26,336.38
중구,정동,삼정아트테라스정동,7,5,43617.85714,0,0,1,1,1,0,0,0,0,0,26,336.38
중구,정동,삼정아트테라스정동,10,5,47750,0,0,1,1,1,0,0,0,0,0,26,336.38
중구,정동,삼정아트테라스정동,11,5,48600,0,0,1,1,1,0,0,0,0,0,26,336.38
중구,정동,정동,14,60,72000,0,0,1,1,1,0,0,0,0,0,26,311.37
중구,중림동,브라운스톤서울,26,19,110000,0,0,0,0,0,0,0,0,0,4,26,371.4
중구,중림동,브라운스톤서울,34,19,143500,0,0,0,0,0,0,0,0,0,4,26,371.4
중구,중림동,브라운스톤서울,36,19,151500,0,0,0,0,0,0,0,0,0,4,26,371.4
중구,중림동,삼성사이버빌리지,18,24,117003.8462,0,0,0,0,0,0,0,0,0,4,26,194.58
중구,중림동,삼성사이버빌리지,23,24,112000,0,0,0,0,0,0,0,0,0,4,26,194.58
중구,중림동,삼성사이버빌리지,26,24,133602.8572,0,0,0,0,0,0,0,0,0,4,26,194.58
중구,중림동,삼성사이버빌리지,35,24,149028.5715,0,0,0,0,0,0,0,0,0,4,26,194.58
중구,중림동,성요셉,12,54,20000,0,0,0,0,0,0,0,0,0,4,26,252.14
중구,충무로4가,남산센트럴자이,24,16,101000,0,0,0,0,0,0,0,0,0,0,26,343.09
중구,충무로4가,남산센트럴자이,25,16,107750,0,0,0,0,0,0,0,0,0,0,26,343.09
중구,충무로4가,남산센트럴자이,27,16,145000,0,0,0,0,0,0,0,0,0,0,26,343.09
중구,충무로4가,남산센트럴자이,35,16,150000,0,0,0,0,0,0,0,0,0,0,26,343.09
중구,충무로4가,남산센트럴자이,49,16,235000,0,0,0,0,0,0,0,0,0,0,26,343.09
중구,충무로4가,진양상가,22,55,60400,0,0,0,0,0,0,0,0,0,0,26,194.93
중구,충무로4가,진양상가,26,55,75000,0,0,0,0,0,0,0,0,0,0,26,194.93
중구,충무로4가,진양상가,29,55,95000,0,0,0,0,0,0,0,0,0,0,26,194.93
중구,충무로4가,진양상가,33,55,91250,0,0,0,0,0,0,0,0,0,0,26,194.93
중구,충무로5가,이지마루충무로,9,5,33000,0,0,0,0,0,0,0,0,0,0,26,391.94
중구,충무로5가,충무로엘크루메크로시티2차,7,9,21433.33333,0,0,0,0,0,0,0,0,0,0,26,391.94
중구,충무로5가,충무로엘크루메크로시티2차,11,9,34000,0,0,0,0,0,0,0,0,0,0,26,391.94
중구,충무로5가,충무로헤센스마트,6,7,24112.5,0,0,0,0,0,0,0,0,0,0,26,372.12
중구,충무로5가,충무로헤센스마트,12,7,43100,0,0,0,0,0,0,0,0,0,0,26,372.12
중구,황학동,DUO302,5,11,15953.63636,0,1,0,0,0,0,1,1,0,1,26,334.45
중구,황학동,골드캐슬Ⅲ,9,8,31000,0,1,0,0,0,0,1,1,0,1,26,334.45
중구,황학동,골드캐슬Ⅲ,10,8,31000,0,1,0,0,0,0,1,1,0,1,26,334.45
중구,황학동,그랜드힐오피스텔,17,8,42500,0,1,0,0,0,0,1,1,0,1,26,331.42
중구,황학동,동광팰리스,5,2,16000,0,1,0,0,0,0,1,1,0,1,26,507.68
